episode_id,episode_number,episode_title,channel,source_file,word_count
3878,15,Joel Thomas Trains with Ben Pakulski @ Tampa Powerhouse! [rSit-IMamTs],@rxmuscle,Joel Thomas Trains with Ben Pakulski @ Tampa Powerhouse! [rSit-IMamTs].txt,896
3879,12,John Meadows Passes Away. Dave Palumbo's Tribute. [tBXgBbm4RPA],@rxmuscle,John Meadows Passes Away. Dave Palumbo's Tribute. [tBXgBbm4RPA].txt,1194
3880,2021,Jordan Hutchinson (2021 NPC USA Overall Winner) Interview! [dLz4mXJVqyw],@rxmuscle,Jordan Hutchinson (2021 NPC USA Overall Winner) Interview! [dLz4mXJVqyw].txt,4173
3881,2011,Josh Andrews Guest Posing at 2011 NPC Citrus Cup [DSyA2tzr3o0],@rxmuscle,Josh Andrews Guest Posing at 2011 NPC Citrus Cup [DSyA2tzr3o0].txt,82
3882,2003,Josh Andrews Interview at 2011 NPC Citrus Cup Classic [1LGKtyfkEcw],@rxmuscle,Josh Andrews Interview at 2011 NPC Citrus Cup Classic [1LGKtyfkEcw].txt,325
3883,2021,Justin Rodriguez Olympia Prep Update + Nathan De Asha 4 Weeks Out？ + Guy Cisternino READY! [bWU9PCLvYMc],@rxmuscle,Justin Rodriguez Olympia Prep Update + Nathan De Asha 4 Weeks Out？ + Guy Cisternino READY! [bWU9PCLvYMc].txt,762
3884,10,KAI GREENE 10 WEEKS OUT？ [oeDcN7gcVbY],@rxmuscle,KAI GREENE 10 WEEKS OUT？ [oeDcN7gcVbY].txt,577
3885,317,KAI GREENE Breaks The Internet + Nathan De Asha Is IN + J-Rod at 305 [pZFNZiLPFxY],@rxmuscle,KAI GREENE Breaks The Internet + Nathan De Asha Is IN + J-Rod at 305 [pZFNZiLPFxY].txt,781
3886,11,KAI GREENE DOING 2018 OLYMPIA？ [eIv0suW-oeA],@rxmuscle,KAI GREENE DOING 2018 OLYMPIA？ [eIv0suW-oeA].txt,521
3887,30,KAMAL A 'LOCK' TO REPEAT？ + THE ＂FUTURE＂ OF OPEN CLASS？ + FIGURE BREAKOUT STAR + ETILA FOR THE WIN？ [aoDvP16WCas],@rxmuscle,KAMAL A 'LOCK' TO REPEAT？ + THE ＂FUTURE＂ OF OPEN CLASS？ + FIGURE BREAKOUT STAR + ETILA FOR THE WIN？ [aoDvP16WCas].txt,729
3888,3,KETO A ＂DISEASE-PROMOTING DISASTER？＂ Palumbo RESPONDS! [3OQcTTWlz10],@rxmuscle,KETO A ＂DISEASE-PROMOTING DISASTER？＂ Palumbo RESPONDS! [3OQcTTWlz10].txt,1839
3889,80,Kai Greene Guest Posing 2011 NPC East Coast [CGW1-GZ74jg],@rxmuscle,Kai Greene Guest Posing 2011 NPC East Coast [CGW1-GZ74jg].txt,142
3890,5,Kai Greene walking backstage at the 2011 Sheru Classic [VyfYwHz9ONo],@rxmuscle,Kai Greene walking backstage at the 2011 Sheru Classic [VyfYwHz9ONo].txt,15
3891,30,Kamal Elgargni on MYSTERY Olympia Training Partner & ＂Unfinished Business＂ [sZbyMMyh2Dw],@rxmuscle,Kamal Elgargni on MYSTERY Olympia Training Partner & ＂Unfinished Business＂ [sZbyMMyh2Dw].txt,5040
3892,2012,Karina Nascimento Posing Routine at 2012 IFBB Desert Muscle Classic [4QfKa3lJMKs],@rxmuscle,Karina Nascimento Posing Routine at 2012 IFBB Desert Muscle Classic [4QfKa3lJMKs].txt,138
3893,2011,Kennita Mays after winning 2011 NPC Oklahoma City Grand Prix Womens Bodybuilding Overall! [gW93OBJAlWE],@rxmuscle,Kennita Mays after winning 2011 NPC Oklahoma City Grand Prix Womens Bodybuilding Overall! [gW93OBJAlWE].txt,579
3894,2012,Keone Pearson WINS Chicago Pro 212 Title! [01mBMLwSHjE],@rxmuscle,Keone Pearson WINS Chicago Pro 212 Title! [01mBMLwSHjE].txt,911
3895,30,Kevin Jordan 9 Weeks Out! + 212 Dark Horse + Yarishna Ayala Turns Up HEAT! [keglec6EIas],@rxmuscle,Kevin Jordan 9 Weeks Out! + 212 Dark Horse + Yarishna Ayala Turns Up HEAT! [keglec6EIas].txt,848
3896,2016,Khaled Chikhaoui： VANCOUVER PRO CLASSIC CHAMP! LIVE WITH! [OozXz5MYLzE],@rxmuscle,Khaled Chikhaoui： VANCOUVER PRO CLASSIC CHAMP! LIVE WITH! [OozXz5MYLzE].txt,3891
3897,,LACTOSE FREE ICE CREAM： DOES IT EXIST？ [SRZyffz1uw0],@rxmuscle,LACTOSE FREE ICE CREAM： DOES IT EXIST？ [SRZyffz1uw0].txt,891
3898,30,LEE PRIEST GETS MEXICAN GEAR SPONSOR! [sKiyTPWF7Gk],@rxmuscle,LEE PRIEST GETS MEXICAN GEAR SPONSOR! [sKiyTPWF7Gk].txt,8310
3899,60,LEE PRIEST ON BODYBUILDING SACRIFICES! Iron Rage [LoY8eyW39J0],@rxmuscle,LEE PRIEST ON BODYBUILDING SACRIFICES! Iron Rage [LoY8eyW39J0].txt,6539
3900,3,LEE PRIEST ON RIDICULOUS FAD DIETS! Iron Rage [bLZpMPjUXkw],@rxmuscle,LEE PRIEST ON RIDICULOUS FAD DIETS! Iron Rage [bLZpMPjUXkw].txt,4290
3901,30,LEE PRIEST REACTS TO CHADWICK BOSEMAN'S PASSING! [m_MXPJqtxC8],@rxmuscle,LEE PRIEST REACTS TO CHADWICK BOSEMAN'S PASSING! [m_MXPJqtxC8].txt,4528
3902,2000,LEE PRIEST REACTS TO IAIN VALLIERE POST! [NWd2P_QjBmw],@rxmuscle,LEE PRIEST REACTS TO IAIN VALLIERE POST! [NWd2P_QjBmw].txt,6742
3903,5,LEE PRIEST RIPS CANCEL CULTURE! [u4HNZ-H-vO8],@rxmuscle,LEE PRIEST RIPS CANCEL CULTURE! [u4HNZ-H-vO8].txt,5481
3904,18,LEE PRIEST TO FLEX LEWIS： I'LL FOLLOW YOU TO OPEN BODYBUILDING! [fe9Ne5-aamA],@rxmuscle,LEE PRIEST TO FLEX LEWIS： I'LL FOLLOW YOU TO OPEN BODYBUILDING! [fe9Ne5-aamA].txt,3717
3905,18,LEE PRIEST'S HILARIOUS ADVICE FOR MASSIVE CALVES! [S5aWXr411hA],@rxmuscle,LEE PRIEST'S HILARIOUS ADVICE FOR MASSIVE CALVES! [S5aWXr411hA].txt,6349
3906,1998,LEE PRIEST'S RAGE AGAINST THE MACHINE! [JpqYK9srfNU],@rxmuscle,LEE PRIEST'S RAGE AGAINST THE MACHINE! [JpqYK9srfNU].txt,6269
3907,13,LEE PRIEST'S TOUGHEST MR. OLYMPIA？ Iron Rage [8ovql6cyllo],@rxmuscle,LEE PRIEST'S TOUGHEST MR. OLYMPIA？ Iron Rage [8ovql6cyllo].txt,6187
3908,24,LEE PRIEST'S WAY TOO EARLY OLYMPIA TOP-5! [njAprYwEN8w],@rxmuscle,LEE PRIEST'S WAY TOO EARLY OLYMPIA TOP-5! [njAprYwEN8w].txt,4722
3909,6,LEE PRIEST： MOST VACCINATED MAN IN THE WORLD？ ｜ Iron Rage w⧸Lee Priest + Dave Palumbo [SRimsUyj3hQ],@rxmuscle,LEE PRIEST： MOST VACCINATED MAN IN THE WORLD？ ｜ Iron Rage w⧸Lee Priest + Dave Palumbo [SRimsUyj3hQ].txt,7537
3910,97,LEE PRIEST： WHEN IT'S TIME TO WALK AWAY! Iron Rage [YMVy3UpcSz0],@rxmuscle,LEE PRIEST： WHEN IT'S TIME TO WALK AWAY! Iron Rage [YMVy3UpcSz0].txt,4129
3911,2020,LOGAN FRANKLIN ON NY PRO WIN + OLYMPIA TITLE HOPES! [zlSVUIDyra4],@rxmuscle,LOGAN FRANKLIN ON NY PRO WIN + OLYMPIA TITLE HOPES! [zlSVUIDyra4].txt,5003
3912,27,LUKAS OSLADIL DIALS IN! Muscle in the Morning (6⧸27⧸18) [eREZ8n9UzpM],@rxmuscle,LUKAS OSLADIL DIALS IN! Muscle in the Morning (6⧸27⧸18) [eREZ8n9UzpM].txt,815
3913,2018,LUKE CARROLL： HEAVYWEIGHT STAR IN MAKING! [5W97tOqWi5U],@rxmuscle,LUKE CARROLL： HEAVYWEIGHT STAR IN MAKING! [5W97tOqWi5U].txt,2924
3914,2020,LUKE SANDOE'S FAMILY ISSUES STATEMENT! AH Podcast (8⧸4⧸20) [NDnKu0RM73o],@rxmuscle,LUKE SANDOE'S FAMILY ISSUES STATEMENT! AH Podcast (8⧸4⧸20) [NDnKu0RM73o].txt,14543
3915,30,Larry Wheels BENCHES 484 + Flex Wheeler INSPIRES + Mike Tyson w⧸Dexter Jackson & Brad Rowe! [7yD625na9dk],@rxmuscle,Larry Wheels BENCHES 484 + Flex Wheeler INSPIRES + Mike Tyson w⧸Dexter Jackson & Brad Rowe! [7yD625na9dk].txt,831
3916,20,Lee Priest AGREES w⧸Sergio Oliva Jr： Bodybuilders NEED to Compete! [Th9K73h7YI0],@rxmuscle,Lee Priest AGREES w⧸Sergio Oliva Jr： Bodybuilders NEED to Compete! [Th9K73h7YI0].txt,5623
3917,100,Lee Priest Recreates Kai Greene Posing Video! ｜ Iron Rage ｜ Dave Palumbo & Lee Priest [QDiOH4RcDIM],@rxmuscle,Lee Priest Recreates Kai Greene Posing Video! ｜ Iron Rage ｜ Dave Palumbo & Lee Priest [QDiOH4RcDIM].txt,6680
3918,45,Lee Priest on Big Ramy's BIGGEST Title Threat! HMR (7⧸5⧸21) ｜ Dave Palumbo & Lee Priest [PpaiP6gQjSM],@rxmuscle,Lee Priest on Big Ramy's BIGGEST Title Threat! HMR (7⧸5⧸21) ｜ Dave Palumbo & Lee Priest [PpaiP6gQjSM].txt,12636
3919,800,Lee Priest on Biological Female DENIED Olympics Title Repeat! [v0vjU2HCKVA],@rxmuscle,Lee Priest on Biological Female DENIED Olympics Title Repeat! [v0vjU2HCKVA].txt,7191
3920,90,Lee Priest on Post-Show DEPRESSION! Iron Rage ｜ Dave Palumbo & Lee Priest [Hvxno9dR6ZU],@rxmuscle,Lee Priest on Post-Show DEPRESSION! Iron Rage ｜ Dave Palumbo & Lee Priest [Hvxno9dR6ZU].txt,5522
3921,21,Lee Priest on US Olympian's Flag Protest! ｜ Iron Rage ｜ Dave Palumbo & Lee Priest [O6f2gdfIUwk],@rxmuscle,Lee Priest on US Olympian's Flag Protest! ｜ Iron Rage ｜ Dave Palumbo & Lee Priest [O6f2gdfIUwk].txt,6356
3922,62,Legendary Track Coach Remi Korchemny Talks to Dave Palumbo [jfmySyogDRU],@rxmuscle,Legendary Track Coach Remi Korchemny Talks to Dave Palumbo [jfmySyogDRU].txt,1705
3923,2011,Lisbeth Marquez Routine-2011 IFBB Ft Lauderdale Cup [UIEC-0Wbu3E],@rxmuscle,Lisbeth Marquez Routine-2011 IFBB Ft Lauderdale Cup [UIEC-0Wbu3E].txt,2
3924,2011,Ludmilia Somkina Routine-2011 IFBB Ft Lauderdale Cup [SJMdqVjaZI4],@rxmuscle,Ludmilia Somkina Routine-2011 IFBB Ft Lauderdale Cup [SJMdqVjaZI4].txt,4
3925,12,Lukas Osladil WINS 2018 Vancouver Pro! Palumbo's Analysis! [-CnIE9f9oiU],@rxmuscle,Lukas Osladil WINS 2018 Vancouver Pro! Palumbo's Analysis! [-CnIE9f9oiU].txt,1983
3926,2021,Lunsford's 212 WARNING SHOT + Sergio AT WORK! [H1TRQMArUjY],@rxmuscle,Lunsford's 212 WARNING SHOT + Sergio AT WORK! [H1TRQMArUjY].txt,794
3927,,MAINTENANCE CALORIES： Determining Factors & Thyroid's Role! [WN0_9dFWSEw],@rxmuscle,MAINTENANCE CALORIES： Determining Factors & Thyroid's Role! [WN0_9dFWSEw].txt,676
3928,6,MAKE BODYBUILDING GREAT AGAIN! AH Podcast (9⧸15⧸20) [1-sQKaTEYfM],@rxmuscle,MAKE BODYBUILDING GREAT AGAIN! AH Podcast (9⧸15⧸20) [1-sQKaTEYfM].txt,7845
3929,20,MAKING BODYBUILDING GREAT AGAIN! [LjMzRxaWRZ4],@rxmuscle,MAKING BODYBUILDING GREAT AGAIN! [LjMzRxaWRZ4].txt,2024
3930,30,MASSIVE GAINS POST CONTEST! #askDave [uaEAO30U734],@rxmuscle,MASSIVE GAINS POST CONTEST! #askDave [uaEAO30U734].txt,7043
3931,,MAXX？ HASSAN？ PATRICK？ CALIFORNIA PRO PREVIEW! [HxUZHvyD-Pg],@rxmuscle,MAXX？ HASSAN？ PATRICK？ CALIFORNIA PRO PREVIEW! [HxUZHvyD-Pg].txt,1123
3932,35,MEGA LABOR DAY SALE at SpeciesNutrition.com! [hZMr-s5VtbU],@rxmuscle,MEGA LABOR DAY SALE at SpeciesNutrition.com! [hZMr-s5VtbU].txt,113
3933,1980,MICHAEL LOCKETT DEFEATS SERGIO OLIVA JR! Palumbo's Chicago Pro Recap! [6QP5uRWEoGQ],@rxmuscle,MICHAEL LOCKETT DEFEATS SERGIO OLIVA JR! Palumbo's Chicago Pro Recap! [6QP5uRWEoGQ].txt,1822
3934,2021,MILLION DOLLAR MR. OLYMPIA VICTORY PAYOUT？ HMR (7⧸19⧸21) [sMst7jSW6Ck],@rxmuscle,MILLION DOLLAR MR. OLYMPIA VICTORY PAYOUT？ HMR (7⧸19⧸21) [sMst7jSW6Ck].txt,15156
3935,2016,MONSTER EATER & NEW IFBB PRO! Bartley Weaver Interview [VnyK8cF7f3k],@rxmuscle,MONSTER EATER & NEW IFBB PRO! Bartley Weaver Interview [VnyK8cF7f3k].txt,4542
3936,30,MORE OLYMPIA BERTHS & SHOW CANCELLATIONS! [XrUy1HLbGWE],@rxmuscle,MORE OLYMPIA BERTHS & SHOW CANCELLATIONS! [XrUy1HLbGWE].txt,686
3937,10,MR. OLYMPIA FAVORITES! Heavy Muscle Radio (8⧸20⧸18) [EQz6gtB1G4A],@rxmuscle,MR. OLYMPIA FAVORITES! Heavy Muscle Radio (8⧸20⧸18) [EQz6gtB1G4A].txt,14917
3938,2018,MR. OLYMPIA PEOPLE'S CHAMP？ Live With Dan Solomon (Part 1) [83aTDqqHCNQ],@rxmuscle,MR. OLYMPIA PEOPLE'S CHAMP？ Live With Dan Solomon (Part 1) [83aTDqqHCNQ].txt,5835
3939,2012,Marina Lopez Posing Routine at 2012 IFBB Desert Muscle Classic [pyXXtTGTJCw],@rxmuscle,Marina Lopez Posing Routine at 2012 IFBB Desert Muscle Classic [pyXXtTGTJCw].txt,80
3940,2012,Mark Dugdale Posing Routine at 2012 IFBB Desert Muscle Classic [iMtONDXeuKo],@rxmuscle,Mark Dugdale Posing Routine at 2012 IFBB Desert Muscle Classic [iMtONDXeuKo].txt,4
3941,0,MarvinWard 0 [JLnmJLcu7Sk],@rxmuscle,MarvinWard 0 [JLnmJLcu7Sk].txt,77
3942,50,Melissa Coates (IFBB Pro & Pro Wrestler) Passes Away at 50 [MSLQxIXMTio],@rxmuscle,Melissa Coates (IFBB Pro & Pro Wrestler) Passes Away at 50 [MSLQxIXMTio].txt,1326
3943,3,Melvin Anthony vs. Shawn Ray： The TRUTH Behind The Video! ｜ Iron Debate [h_JIzVQE2MM],@rxmuscle,Melvin Anthony vs. Shawn Ray： The TRUTH Behind The Video! ｜ Iron Debate [h_JIzVQE2MM].txt,3382
3944,147,Mike Bazel Talks to Dave Palumbo [gvOt3_llPpw],@rxmuscle,Mike Bazel Talks to Dave Palumbo [gvOt3_llPpw].txt,1138
3945,2011,Mike Liberatore Posing Routine at 2011 Europa Super Show [0hVjok6BEYY],@rxmuscle,Mike Liberatore Posing Routine at 2011 Europa Super Show [0hVjok6BEYY].txt,41
3946,1,MikeLiberatore [AzYLwNMyhPU],@rxmuscle,MikeLiberatore [AzYLwNMyhPU].txt,37
3947,2012,Milton Holloway Jr Posing Routine at 2012 IFBB Desert Muscle Classic [iMvG1VlpNOs],@rxmuscle,Milton Holloway Jr Posing Routine at 2012 IFBB Desert Muscle Classic [iMvG1VlpNOs].txt,35
3948,90,Most HARDCORE GYM Dave Palumbo's Trained At？ [GFL58eWKxGU],@rxmuscle,Most HARDCORE GYM Dave Palumbo's Trained At？ [GFL58eWKxGU].txt,598
3949,2012,Muscle At The Movies Hit the Oscars! [gH_P3pcPbF4],@rxmuscle,Muscle At The Movies Hit the Oscars! [gH_P3pcPbF4].txt,1256
3950,2011,MuscleAtThrMovies3_0.flv [LjlC5fWTgUY],@rxmuscle,MuscleAtThrMovies3_0.flv [LjlC5fWTgUY].txt,2752
3951,30,NATHAN DE ASHA OLYMPIA PREP & JAPAN PRO CANCELED! [qSTi8bcURyg],@rxmuscle,NATHAN DE ASHA OLYMPIA PREP & JAPAN PRO CANCELED! [qSTi8bcURyg].txt,728
3952,100,NATHAN DEASHA BEATS ROELLY WINKLAAR to WIN IFBB EUROPA SPAIN [DhOan2iDZAM],@rxmuscle,NATHAN DEASHA BEATS ROELLY WINKLAAR to WIN IFBB EUROPA SPAIN [DhOan2iDZAM].txt,992
3953,30,NEW BIG RAMY PICS & FLEX LEWIS OLYMPIA PREP UPDATE! [5pN70me3y6g],@rxmuscle,NEW BIG RAMY PICS & FLEX LEWIS OLYMPIA PREP UPDATE! [5pN70me3y6g].txt,774
3954,300,NICK WALKER & ROELLY WINKLAAR ADDED TO ARNOLD LINEUP! [5B3QkInsxJ4],@rxmuscle,NICK WALKER & ROELLY WINKLAAR ADDED TO ARNOLD LINEUP! [5B3QkInsxJ4].txt,722
3955,30,NICK WALKER TO THE CHICAGO PRO？ [syU9Vliiftw],@rxmuscle,NICK WALKER TO THE CHICAGO PRO？ [syU9Vliiftw].txt,905
3956,30,NICK WALKER'S FREAK FACTOR! #askDave [6paUsx7w5LA],@rxmuscle,NICK WALKER'S FREAK FACTOR! #askDave [6paUsx7w5LA].txt,7045
3957,2018,NICOLAS VULLIOUD'S FREAKISH WHEELS! Muscle in the Morning [GOlaO1jLQ5c],@rxmuscle,NICOLAS VULLIOUD'S FREAKISH WHEELS! Muscle in the Morning [GOlaO1jLQ5c].txt,977
3958,2011,NPC President Jim Manion & Masters 70+ Jim Karas [C7TqNGq7TkI],@rxmuscle,NPC President Jim Manion & Masters 70+ Jim Karas [C7TqNGq7TkI].txt,754
3959,2021,NPC USA CHAMPIONSHIPS RECAP! [Cy6io1KTlnw],@rxmuscle,NPC USA CHAMPIONSHIPS RECAP! [Cy6io1KTlnw].txt,731
3960,198,NPC USA CHAMPS (2018) WRAP-UP by Dave Palumbo [Y7CBcKWDh3g],@rxmuscle,NPC USA CHAMPS (2018) WRAP-UP by Dave Palumbo [Y7CBcKWDh3g].txt,1379
3961,2011,Nichole Venzara Routine-2011 IFBB Ft Lauderdale Cup [QZmlPtp5OcA],@rxmuscle,Nichole Venzara Routine-2011 IFBB Ft Lauderdale Cup [QZmlPtp5OcA].txt,12
3962,2021,Nick Walker & Roelly Winklaar to the Arnold + Bryan Jones NUTTY Update! [L4qDQaGdZJI],@rxmuscle,Nick Walker & Roelly Winklaar to the Arnold + Bryan Jones NUTTY Update! [L4qDQaGdZJI].txt,851
3963,2021,Nick Walker vs. William Bonac + ＂Breon Has 0% Chance＂ vs. C-Bum! [4q4MTWKNL7c],@rxmuscle,Nick Walker vs. William Bonac + ＂Breon Has 0% Chance＂ vs. C-Bum! [4q4MTWKNL7c].txt,790
3964,2021,"Nick Walker, Shaun Clarida, Brett Wilkin Guest Pose at NPC Jr Nationals! [xlysOCwyAsM]",@rxmuscle,"Nick Walker, Shaun Clarida, Brett Wilkin Guest Pose at NPC Jr Nationals! [xlysOCwyAsM].txt",811
3965,2011,NicoleDucanRoutine-2011 IFBBFtLauderdaleCup.mp4 [rL9-o9g-r6w],@rxmuscle,NicoleDucanRoutine-2011 IFBBFtLauderdaleCup.mp4 [rL9-o9g-r6w].txt,11
3966,10,PALUMBO & ACETO ON RIC DRASIN'S LEGACY! HMR (8⧸31⧸20) [Rde_XovMZH8],@rxmuscle,PALUMBO & ACETO ON RIC DRASIN'S LEGACY! HMR (8⧸31⧸20) [Rde_XovMZH8].txt,14723
3967,2000,PALUMBO & ACETO'S 2020 TAMPA PRO RECAP! HMR (8⧸3⧸20) [zrsfxmEdCKQ],@rxmuscle,PALUMBO & ACETO'S 2020 TAMPA PRO RECAP! HMR (8⧸3⧸20) [zrsfxmEdCKQ].txt,14218
3968,100,PALUMBO'S NEW YORK PRO RECAP! Iain Valliere WINS + Most Overlooked？ [hQPqZRrAB1Q],@rxmuscle,PALUMBO'S NEW YORK PRO RECAP! Iain Valliere WINS + Most Overlooked？ [hQPqZRrAB1Q].txt,2820
3969,30,PALUMBO： PHIL HAS ＂YEARS＂ LEFT IN HIS PRIME! [v7J1j9ugvU4],@rxmuscle,PALUMBO： PHIL HAS ＂YEARS＂ LEFT IN HIS PRIME! [v7J1j9ugvU4].txt,653
3970,,PDDevers [8h4fhpGDPNo],@rxmuscle,PDDevers [8h4fhpGDPNo].txt,46
3971,2018,PERSIAN WOLF IN VEGAS？ Muscle in the Morning (7⧸23⧸18) [ohU-F0wAta8],@rxmuscle,PERSIAN WOLF IN VEGAS？ Muscle in the Morning (7⧸23⧸18) [ohU-F0wAta8].txt,907
3972,2018,PERSIAN WOLF ON THE HUNT! Muscle in the Morning (8⧸16⧸18) [5bBcPflOAv0],@rxmuscle,PERSIAN WOLF ON THE HUNT! Muscle in the Morning (8⧸16⧸18) [5bBcPflOAv0].txt,871
3973,8,PETE THE INTERN GETS TANNED BY LIQUID SUN RAYZ [nUkVGRdmu9A],@rxmuscle,PETE THE INTERN GETS TANNED BY LIQUID SUN RAYZ [nUkVGRdmu9A].txt,1234
3974,2020,PHIL HEATH RESPONDS TO SOCIAL MEDIA! [52cd8VdmLLw],@rxmuscle,PHIL HEATH RESPONDS TO SOCIAL MEDIA! [52cd8VdmLLw].txt,2608
3975,2021,PHIL HEATH RIPPED! + Brett Wilkin Eyes 2022 + Lauralie Chapados RED HOT! [94eaVmtFfg4],@rxmuscle,PHIL HEATH RIPPED! + Brett Wilkin Eyes 2022 + Lauralie Chapados RED HOT! [94eaVmtFfg4].txt,906
3976,30,PHIL HEATH TALKS 2020 OLYMPIA PLACING! [GXiYmGLgnzY],@rxmuscle,PHIL HEATH TALKS 2020 OLYMPIA PLACING! [GXiYmGLgnzY].txt,896
3977,2020,PHIL HEATH WILL COMPETE AT 2020 OLYMPIA! [r4GlyvHPIZ4],@rxmuscle,PHIL HEATH WILL COMPETE AT 2020 OLYMPIA! [r4GlyvHPIZ4].txt,1612
3978,30,PHIL HEATH'S BOLD STATEMENT & KEONE PEARSON 5 WEEKS OUT FROM 212 DEBUT! [zl_o5wfxl9Y],@rxmuscle,PHIL HEATH'S BOLD STATEMENT & KEONE PEARSON 5 WEEKS OUT FROM 212 DEBUT! [zl_o5wfxl9Y].txt,555
3979,2014,PHIL HEATH'S PROTEGE! LIVE WITH PATRICK MOORE. [j1CkL94jGg4],@rxmuscle,PHIL HEATH'S PROTEGE! LIVE WITH PATRICK MOORE. [j1CkL94jGg4].txt,4258
3980,100,PJ Braun And Aaron Singerman Start Off The 2011 Olympia Right! [O6DvZiC-rrk],@rxmuscle,PJ Braun And Aaron Singerman Start Off The 2011 Olympia Right! [O6DvZiC-rrk].txt,123
3981,20,PJ Braun interviews Aaron Singerman after his debut in Mens Physique [NAXp-zEnobo],@rxmuscle,PJ Braun interviews Aaron Singerman after his debut in Mens Physique [NAXp-zEnobo].txt,1252
3982,20,POLICE OFFICER (EX-MARINE) WINS IFBB PRO CARD! Live With Nick Lopano [Bp0hpf3tKWg],@rxmuscle,POLICE OFFICER (EX-MARINE) WINS IFBB PRO CARD! Live With Nick Lopano [Bp0hpf3tKWg].txt,4491
3983,100,POST-WORKOUT SHAKE TO MAXIMIZE GAINS! [mOADjBJFvuo],@rxmuscle,POST-WORKOUT SHAKE TO MAXIMIZE GAINS! [mOADjBJFvuo].txt,1380
3984,2,PREVENTING HAIRLOSS： Palumbo Explains [VAy_59WPI-c],@rxmuscle,PREVENTING HAIRLOSS： Palumbo Explains [VAy_59WPI-c].txt,1842
3985,60,PRO BODYBUILDERS VS. SOCIAL MEDIA! Lee Priest Weighs In ｜ Iron Rage [T8QDC4D7PM8],@rxmuscle,PRO BODYBUILDERS VS. SOCIAL MEDIA! Lee Priest Weighs In ｜ Iron Rage [T8QDC4D7PM8].txt,6012
3986,30,Patrick Moore x Chris Cormier + Keone Talks RETIREMENT？ + Steve Kuclo BEASTS 200's! [4gmLg3LMpxE],@rxmuscle,Patrick Moore x Chris Cormier + Keone Talks RETIREMENT？ + Steve Kuclo BEASTS 200's! [4gmLg3LMpxE].txt,839
3987,2021,Patrick Moore ＂Only 50%＂ to Potential + Peter Molnar Guest Posing + RIP Jenny Lynn [ByDWrMYRwmQ],@rxmuscle,Patrick Moore ＂Only 50%＂ to Potential + Peter Molnar Guest Posing + RIP Jenny Lynn [ByDWrMYRwmQ].txt,776
3988,,Peyton & Eli Manning and Jewbacca Singerman Play Wee-Football [I2CRlKsb3w8],@rxmuscle,Peyton & Eli Manning and Jewbacca Singerman Play Wee-Football [I2CRlKsb3w8].txt,25
3989,21,Phil Heath SIGHTING + Hadi Choopan Looking Stage Ready + Brett Wilkin Dialing In! [C-dkfzOymE4],@rxmuscle,Phil Heath SIGHTING + Hadi Choopan Looking Stage Ready + Brett Wilkin Dialing In! [C-dkfzOymE4].txt,775
3990,2021,Phil Heath： LOADING! + Dr. Sunny Andrews UNREAL Shape + Oksana Grishina UPDATE! [xP-ZOI7H3hM],@rxmuscle,Phil Heath： LOADING! + Dr. Sunny Andrews UNREAL Shape + Oksana Grishina UPDATE! [xP-ZOI7H3hM].txt,776
3991,,Pj Braun Training Back At Bev's Powerhouse [ZCC0RYmSVIM],@rxmuscle,Pj Braun Training Back At Bev's Powerhouse [ZCC0RYmSVIM].txt,7
3992,2021,Portgual Pro Recap! ｜ Recap Wednesday ｜ Muscle in the Morning (7⧸21⧸21) [Gax921yu7Lk],@rxmuscle,Portgual Pro Recap! ｜ Recap Wednesday ｜ Muscle in the Morning (7⧸21⧸21) [Gax921yu7Lk].txt,862
3993,2011,Pro Strongman Brad Dunn Sings the National Anthem at 2011 America's Strongest Man [MuBhbaUlWIM],@rxmuscle,Pro Strongman Brad Dunn Sings the National Anthem at 2011 America's Strongest Man [MuBhbaUlWIM].txt,11
3994,2011,Pro Strongman Scott Weech sets World Record in Axle at 2011 America's Strongest Man [q-CkSn1YOR4],@rxmuscle,Pro Strongman Scott Weech sets World Record in Axle at 2011 America's Strongest Man [q-CkSn1YOR4].txt,9
3995,2018,RAFAEL BRANDAO STILL PUSHING! Muscle in the Morning (6⧸26⧸18) [3hiyiDTURCY],@rxmuscle,RAFAEL BRANDAO STILL PUSHING! Muscle in the Morning (6⧸26⧸18) [3hiyiDTURCY].txt,854
3996,1,RAMY READY FOR SPAIN？ HMR (10⧸5⧸20) [mM3d96vh7Pg],@rxmuscle,RAMY READY FOR SPAIN？ HMR (10⧸5⧸20) [mM3d96vh7Pg].txt,12597
3997,17,RAMY'S REIGN + SERGIO'S NEXT MOVE + BRANDON CURRY UPDATE! [5a3nsUWq4LI],@rxmuscle,RAMY'S REIGN + SERGIO'S NEXT MOVE + BRANDON CURRY UPDATE! [5a3nsUWq4LI].txt,794
3998,30,REGAN GRIMES 4 WEEKS OUT + NPC NORTH AMERICAN RECAP! [8udne_4lIPI],@rxmuscle,REGAN GRIMES 4 WEEKS OUT + NPC NORTH AMERICAN RECAP! [8udne_4lIPI].txt,954
3999,2018,REGAN GRIMES 6 WEEKS OUT 2018 OLYMPIA! Muscle in the Morning (8⧸3⧸18) [ii_NyY-m5V8],@rxmuscle,REGAN GRIMES 6 WEEKS OUT 2018 OLYMPIA! Muscle in the Morning (8⧸3⧸18) [ii_NyY-m5V8].txt,831
